title,rating,year,actors,runtime,url
Beasts of No Nation,7.7,2015,Abraham Attah;Emmanuel Affadzi;Ricky Adelayitor;Andrew Adote,137,https://www.imdb.com/title/tt1365050/
Truman,7.3,2015,Ricardo Darín;Javier Cámara;Dolores Fonzi;Troilo,108,https://www.imdb.com/title/tt3754940/
Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',7.3,2015,Masako Nozawa;Ryô Horikawa;Hiromi Tsuru;Masaharu Satô,93,https://www.imdb.com/title/tt3819668/
Le Petit Prince,7.7,2015,Jeff Bridges;Mackenzie Foy;Rachel McAdams;Marion Cotillard,108,https://www.imdb.com/title/tt1754656/
Bridge of Spies,7.6,2015,Tom Hanks;Mark Rylance;Alan Alda;Amy Ryan,142,https://www.imdb.com/title/tt3682448/
Nil Battey Sannata,8.3,2015,Swara Bhaskar;Ratna Pathak Shah;Riya Shukla;Pankaj Tripathi,100,https://www.imdb.com/title/tt5005684/
Yennai Arindhaal,7.3,2015,Ajith Kumar;Arun Vijay;Trisha Krishnan;Anushka Shetty,168,https://www.imdb.com/title/tt4258292/
Star Wars: Episode VII - The Force Awakens,7.8,2015,Daisy Ridley;John Boyega;Oscar Isaac;Domhnall Gleeson,138,https://www.imdb.com/title/tt2488496/
Taxi Teheran,7.3,2015,Jafar Panahi;Nasrin Sotoudeh,82,https://www.imdb.com/title/tt4359416/
Drishyam,8.2,2015,Ajay Devgn;Shriya Saran;Tabu;Rajat Kapoor,163,https://www.imdb.com/title/tt4430212/
RangiTaranga,8.2,2015,Nirup Bhandari;Radhika Narayan;Avantika Shetty;Sai Kumar,149,https://www.imdb.com/title/tt4432480/
Masaan,8.2,2015,Richa Chadha;Sanjay Mishra;Vicky Kaushal;Pankaj Tripathi,109,https://www.imdb.com/title/tt4635372/
Talvar,8.2,2015,Irrfan Khan;Konkona Sen Sharma;Neeraj Kabi;Sohum Shah,132,https://www.imdb.com/title/tt4934950/
The Hateful Eight,7.8,2015,Samuel L. Jackson;Kurt Russell;Jennifer Jason Leigh;Walton Goggins,168,https://www.imdb.com/title/tt3460252/
Que Horas Ela Volta?,7.8,2015,Regina Casé;Helena Albergaria;Michel Joelsas;Camila Márdila,112,https://www.imdb.com/title/tt3742378/
Daeho,7.3,2015,Man-sik Jeong;Seok-won Jeong;Ji-so Jung;Hong-pa Kim,139,https://www.imdb.com/title/tt5066556/
Under sandet,7.8,2015,Roland Møller;Louis Hofmann;Joel Basman;Mikkel Boe Følsgaard,100,https://www.imdb.com/title/tt3841424/
Aligarh,7.8,2015,Manoj Bajpayee;Rajkummar Rao;Ashish Vidyarthi;Balaji Gauri,114,https://www.imdb.com/title/tt5121000/
Premam,8.3,2015,Nivin Pauly;Sai Pallavi;Madonna Sebastian;S.V. Krishna Shankar,156,https://www.imdb.com/title/tt4679210/
Bilal: A New Breed of Hero,7.9,2015,Ayman Jamal;Adewale Akinnuoye-Agbaje;Ian McShane;China Anne McClain;Thomas Ian Nicholas,105,https://www.imdb.com/title/tt3576728/
Hrútar,7.3,2015,Sigurður Sigurjónsson;Theodór Júlíusson;Charlotte Bøving;Jón Benónýsson,93,https://www.imdb.com/title/tt3296658/
Spare Parts,7.3,2015,George Lopez;Jamie Lee Curtis;Carlos PenaVega;Marisa Tomei,114,https://www.imdb.com/title/tt3233418/
Amsal,7.3,2015,Jun Ji-hyun;Jung-jae Lee;Ha Jung-woo;Dal-su Oh,140,https://www.imdb.com/title/tt3501416/
Tamasha,7.3,2015,Deepika Padukone;Ranbir Kapoor;Sushma Seth;Piyush Mishra,139,https://www.imdb.com/title/tt3148502/
Manjhi: The Mountain Man,8.0,2015,Nawazuddin Siddiqui;Radhika Apte;Ashutosh Acharya;Shahzad Ahmed,120,https://www.imdb.com/title/tt3449292/
Mustang,7.6,2015,Günes Sensoy;Doga Zeynep Doguslu;Tugba Sunguroglu;Elit Iscan,97,https://www.imdb.com/title/tt3966404/
Victoria,7.6,2015,Laia Costa;Frederick Lau;Franz Rogowski;Burak Yigit,138,https://www.imdb.com/title/tt4226388/
Bakemono no ko,7.6,2015,Kôji Yakusho;Aoi Miyazaki;Shôta Sometani;Suzu Hirose,119,https://www.imdb.com/title/tt4272866/
Eddie the Eagle,7.4,2015,Taron Egerton;Hugh Jackman;Tom Costello;Jo Hartley,106,https://www.imdb.com/title/tt1083452/
Srimanthudu,7.6,2015,Mahesh Babu;Shruti Haasan;Jagapathi Babu;Rajendra Prasad,158,https://www.imdb.com/title/tt4727512/
Avengers: Age of Ultron,7.3,2015,Robert Downey Jr.;Chris Evans;Mark Ruffalo;Chris Hemsworth,141,https://www.imdb.com/title/tt2395427/
Anomalisa,7.3,2015,Charlie Kaufman;David Thewlis;Jennifer Jason Leigh;Tom Noonan,90,https://www.imdb.com/title/tt2401878/
Bãhubali: The Beginning,8.0,2015,Prabhas;Rana Daggubati;Ramya Krishnan;Sathyaraj,159,https://www.imdb.com/title/tt2631186/
Woman in Gold,7.3,2015,Helen Mirren;Ryan Reynolds;Daniel Brühl;Katie Holmes,109,https://www.imdb.com/title/tt2404425/
Brooklyn,7.5,2015,Saoirse Ronan;Emory Cohen;Domhnall Gleeson;Jim Broadbent,117,https://www.imdb.com/title/tt2381111/
Aferim!,7.6,2015,Teodor Corban;Mihai Comanoiu;Toma Cuzin;Alexandru Dabija,108,https://www.imdb.com/title/tt4374460/
Boruto: Naruto the Movie,7.9,2015,Toshiyuki Tsuru;Yûko Sanpei;Kokoro Kikuchi;Ryûichi Kijima;Junko Takeuchi,95,https://www.imdb.com/title/tt4618398/
El abrazo de la serpiente,7.9,2015,Nilbio Torres;Jan Bijvoet;Antonio Bolívar;Brionne Davis,125,https://www.imdb.com/title/tt4285496/
Shaun the Sheep Movie,7.3,2015,Richard Starzak;Justin Fletcher;John Sparkes;Omid Djalili;Richard Webber,85,https://www.imdb.com/title/tt2872750/
The Revenant,8.0,2015,Leonardo DiCaprio;Tom Hardy;Will Poulter;Domhnall Gleeson,156,https://www.imdb.com/title/tt1663202/
Abad va yek rooz,8.2,2016,Payman Maadi;Navid Mohammadzadeh;Parinaz Izadyar;Shabnam Moghadami,112,https://www.imdb.com/title/tt5460658/
Kubo en het Magische Zwaard,7.8,2016,Charlize Theron;Art Parkinson;Matthew McConaughey;Ralph Fiennes,101,https://www.imdb.com/title/tt4302938/
Udta Punjab,7.8,2016,Shahid Kapoor;Alia Bhatt;Kareena Kapoor;Diljit Dosanjh,148,https://www.imdb.com/title/tt4434004/
Dag II,8.7,2016,Caglar Ertugrul;Ufuk Bayraktar;Ahu Türkpençe;Murat Serezli,135,https://www.imdb.com/title/tt5813916/
Kono sekai no katasumi ni,7.8,2016,Non;Ava Pickard;Kenna Pickard;Karen Strassman,129,https://www.imdb.com/title/tt4769824/
Hidden Figures,7.8,2016,Taraji P. Henson;Octavia Spencer;Janelle Monáe;Kevin Costner,127,https://www.imdb.com/title/tt4846340/
Perfetti sconosciuti,7.8,2016,Giuseppe Battiston;Anna Foglietta;Marco Giallini;Edoardo Leo,96,https://www.imdb.com/title/tt4901306/
La La Land,8.0,2016,Ryan Gosling;Emma Stone;Rosemarie DeWitt;J.K. Simmons,128,https://www.imdb.com/title/tt3783958/
Hacksaw Ridge,8.1,2016,Andrew Garfield;Sam Worthington;Luke Bracey;Teresa Palmer,139,https://www.imdb.com/title/tt2119532/
Dhruva,7.8,2016,Ram Charan;Arvind Swamy;Rakul Preet Singh;Ganagstars RAMANA REDDY ACTOR,165,https://www.imdb.com/title/tt6027478/
Manchester by the Sea,7.8,2016,Casey Affleck;Michelle Williams;Kyle Chandler;Lucas Hedges,137,https://www.imdb.com/title/tt4034228/
Natsamrat,8.9,2016,Nana Patekar;Medha Manjrekar;Mrunmayee Deshpande;Sunil Barve,166,https://www.imdb.com/title/tt5311546/
Pelli Choopulu,8.2,2016,Abhay Bethiganti;Keshav Deepak;Vijay Deverakonda;Anish Kuruvilla,125,https://www.imdb.com/title/tt5824826/
Captain Fantastic,7.9,2016,Viggo Mortensen;George MacKay;Samantha Isler;Annalise Basso,118,https://www.imdb.com/title/tt3553976/
Sing Street,7.9,2016,Ferdia Walsh-Peelo;Aidan Gillen;Maria Doyle Kennedy;Jack Reynor,106,https://www.imdb.com/title/tt3544112/
Arrival,7.9,2016,Amy Adams;Jeremy Renner;Forest Whitaker;Michael Stuhlbarg,116,https://www.imdb.com/title/tt2543164/
Aynabaji,9.2,2016,Chanchal Chowdhury;Masuma Rahman Nabila;Bijori Barkatullah;Partha Barua,147,https://www.imdb.com/title/tt5354160/
Ma vie de Courgette,7.8,2016,Gaspard Schlatter;Sixtine Murat;Paulin Jaccoud;Michel Vuillermoz,66,https://www.imdb.com/title/tt2321405/
Hunt for the Wilderpeople,7.9,2016,Sam Neill;Julian Dennison;Rima Te Wiata;Rachel House,101,https://www.imdb.com/title/tt4698684/
Star Wars: Rogue One,7.8,2016,Felicity Jones;Diego Luna;Alan Tudyk;Donnie Yen,133,https://www.imdb.com/title/tt3748528/
Aruvi,8.5,2016,Aditi Balan;Padmashri Mohammad Ali;Pradeep Anthony;Arnold,130,https://www.imdb.com/title/tt5867800/
Airlift,8.0,2016,Akshay Kumar;Nimrat Kaur;Kumud Mishra;Prakash Belawadi,130,https://www.imdb.com/title/tt4387040/
Sairat,8.3,2016,Rinku Rajguru;Akash Thosar;Arbaz Shaikh;Tanaji Galgunde,174,https://www.imdb.com/title/tt5312232/
Pink,8.1,2016,Taapsee Pannu;Amitabh Bachchan;Kirti Kulhari;Andrea Tariang,136,https://www.imdb.com/title/tt5571734/
Contratiempo,8.1,2016,Mario Casas;Ana Wagener;Jose Coronado;Bárbara Lennie,106,https://www.imdb.com/title/tt4857264/
Maheshinte Prathikaaram,8.3,2016,Fahadh Faasil;Aparna Balamurali;Soubin Shahir;Alencier Ley Lopez,120,https://www.imdb.com/title/tt4851630/
Ah-ga-ssi,8.1,2016,Kim Min-hee;Ha Jung-woo;Cho Jin-woong;Moon So-ri,145,https://www.imdb.com/title/tt4016934/
Deadpool,8.0,2016,Ryan Reynolds;Morena Baccarin;T.J. Miller;Ed Skrein,108,https://www.imdb.com/title/tt1431045/
Eteros ego,7.9,2016,Pigmalion Dadakaridis;Dimitris Katalifos;Manos Vakousis;Ioanna Kolliopoulou,101,https://www.imdb.com/title/tt5221894/
"I, Daniel Blake",7.9,2016,Dave Johns;Hayley Squires;Sharon Percy;Briana Shann,100,https://www.imdb.com/title/tt5168192/
24,7.9,2016,Suriya;Samantha Akkineni;Nithya Menen;Saranya Ponvannan,164,https://www.imdb.com/title/tt4981966/
Kimi no na wa.,8.4,2016,Ryûnosuke Kamiki;Mone Kamishiraishi;Ryô Narita;Aoi Yûki,106,https://www.imdb.com/title/tt5311514/
Dhuruvangal Pathinaaru,8.3,2016,Rahman;Prakash Raghavan;Sharath Kumar;Santhosh Krishna,105,https://www.imdb.com/title/tt6380520/
Zootropolis,8.0,2016,Rich Moore;Jared Bush;Ginnifer Goodwin;Jason Bateman;Idris Elba;Jenny Slate,108,https://www.imdb.com/title/tt2948356/
Captain America: Civil War,7.8,2016,Joe Russo;Chris Evans;Robert Downey Jr.;Scarlett Johansson;Sebastian Stan,147,https://www.imdb.com/title/tt3498820/
Koe no katachi,8.2,2016,Miyu Irino;Saori Hayami;Aoi Yûki;Kenshô Ono,130,https://www.imdb.com/title/tt5323662/
Lion,8.0,2016,Dev Patel;Nicole Kidman;Rooney Mara;Sunny Pawar,118,https://www.imdb.com/title/tt3741834/
Dangal,8.4,2016,Aamir Khan;Sakshi Tanwar;Fatima Sana Shaikh;Sanya Malhotra,161,https://www.imdb.com/title/tt5074352/
M.S. Dhoni: The Untold Story,7.9,2016,Sushant Singh Rajput;Kiara Advani;Anupam Kher;Disha Patani,184,https://www.imdb.com/title/tt4169250/
Toni Erdmann,7.4,2016,Sandra Hüller;Peter Simonischek;Michael Wittenborn;Thomas Loibl,162,https://www.imdb.com/title/tt4048272/
Les innocentes,7.3,2016,Lou de Laâge;Agata Buzek;Agata Kulesza;Vincent Macaigne,115,https://www.imdb.com/title/tt4370784/
Split,7.3,2016,James McAvoy;Anya Taylor-Joy;Haley Lu Richardson;Jessica Sula,117,https://www.imdb.com/title/tt4972582/
Bacalaureat,7.3,2016,Adrian Titieni;Maria Dragus;Lia Bugnar;Mãlina Manovici,128,https://www.imdb.com/title/tt4936450/
Te3n,7.3,2016,Amitabh Bachchan;Nawazuddin Siddiqui;Vidya Balan;Mukesh Chhabra,136,https://www.imdb.com/title/tt4814290/
Poesía Sin Fin,7.6,2016,Adan Jodorowsky;Brontis Jodorowsky;Leandro Taub;Pamela Flores,128,https://www.imdb.com/title/tt4451458/
20th Century Women,7.3,2016,Annette Bening;Elle Fanning;Greta Gerwig;Billy Crudup,119,https://www.imdb.com/title/tt4385888/
Doctor Strange,7.5,2016,Benedict Cumberbatch;Chiwetel Ejiofor;Rachel McAdams;Benedict Wong,115,https://www.imdb.com/title/tt1211837/
Sameblod,7.3,2016,Maj-Doris Rimpi;Olle Sarri;Ánne Biret Somby;Bo Lundmark,110,https://www.imdb.com/title/tt5287168/
A Monster Calls,7.5,2016,Lewis MacDougall;Sigourney Weaver;Felicity Jones;Toby Kebbell,108,https://www.imdb.com/title/tt3416532/
La tortue rouge,7.5,2016,Emmanuel Garijo;Tom Hudson;Baptiste Goy;Axel Devillers,80,https://www.imdb.com/title/tt3666024/
Miss Sloane,7.5,2016,Jessica Chastain;Mark Strong;Gugu Mbatha-Raw;Michael Stuhlbarg,132,https://www.imdb.com/title/tt4540710/
Nocturnal Animals,7.5,2016,Amy Adams;Jake Gyllenhaal;Michael Shannon;Aaron Taylor-Johnson,116,https://www.imdb.com/title/tt4550098/
Snowden,7.3,2016,Joseph Gordon-Levitt;Shailene Woodley;Melissa Leo;Zachary Quinto,134,https://www.imdb.com/title/tt3774114/
Fantastic Beasts and Where to Find Them,7.3,2016,Eddie Redmayne;Katherine Waterston;Alison Sudol;Dan Fogler,132,https://www.imdb.com/title/tt3183660/
The Conjuring 2,7.3,2016,Vera Farmiga;Patrick Wilson;Madison Wolfe;Frances O'Connor,134,https://www.imdb.com/title/tt3065204/
13 Hours,7.3,2016,John Krasinski;Pablo Schreiber;James Badge Dale;David Denman,144,https://www.imdb.com/title/tt4172430/
Greater,7.3,2016,Neal McDonough;Leslie Easterbrook;Christopher Severio;Michael Parks,130,https://www.imdb.com/title/tt2950418/
Maudie,7.6,2016,Sally Hawkins;Ethan Hawke;Zachary Bennett;Gabrielle Rose,115,https://www.imdb.com/title/tt3721954/
Vaiana,7.6,2016,John Musker;Don Hall;Chris Williams;Auli'i Cravalho;Dwayne Johnson;Rachel House;Temuera Morrison,107,https://www.imdb.com/title/tt3521164/
Umi yori mo mada fukaku,7.4,2016,Hiroshi Abe;Yôko Maki;Satomi Kobayashi;Lily Franky,118,https://www.imdb.com/title/tt5294966/
Paterson,7.4,2016,Adam Driver;Golshifteh Farahani;Nellie;Rizwan Manji,118,https://www.imdb.com/title/tt5247022/
Eshtebak,7.5,2016,Nelly Karim;Hani Adel;El Sebaii Mohamed;Mohamed ElSouisy,97,https://www.imdb.com/title/tt5599692/
Raman Raghav 2.0,7.4,2016,Nawazuddin Siddiqui;Vicky Kaushal;Sobhita Dhulipala;Mukesh Chhabra,133,https://www.imdb.com/title/tt5662932/
Janatha Garage,7.3,2016,Mohanlal;N.T. Rama Rao Jr.;Samantha Akkineni;Nithya Menen,162,https://www.imdb.com/title/tt5946852/
Blue Jay,7.3,2016,Mark Duplass;Sarah Paulson;Clu Gulager;James Andrews,80,https://www.imdb.com/title/tt5912454/
Queen of Katwe,7.4,2016,Madina Nalwanga;David Oyelowo;Lupita Nyong'o;Martin Kabanza,124,https://www.imdb.com/title/tt4341582/
Iftarlik Gazoz,7.4,2016,Cem Yilmaz;Berat Efe Parlar;Adam Bay;Ümmü Putgül,115,https://www.imdb.com/title/tt5229228/
Moonlight,7.4,2016,Mahershala Ali;Naomie Harris;Trevante Rhodes;Alex R. Hibbert,111,https://www.imdb.com/title/tt4975722/
Aquarius,7.5,2016,Sônia Braga;Maeve Jinkings;Irandhir Santos;Humberto Carrão,146,https://www.imdb.com/title/tt5221584/
Divines,7.4,2016,Oulaya Amamra;Déborah Lukumuena;Kévin Mischel;Jisca Kalvanda,105,https://www.imdb.com/title/tt4730986/
Hell or High Water,7.6,2016,Chris Pine;Ben Foster;Jeff Bridges;Gil Birmingham,102,https://www.imdb.com/title/tt2582782/
Patriots Day,7.4,2016,Mark Wahlberg;Michelle Monaghan;J.K. Simmons;John Goodman,133,https://www.imdb.com/title/tt4572514/
Dear Zindagi,7.5,2016,Alia Bhatt;Shah Rukh Khan;Kunal Kapoor;Priyanka Moodley,151,https://www.imdb.com/title/tt5946128/
Demain tout commence,7.4,2016,Omar Sy;Clémence Poésy;Antoine Bertrand;Ashley Walters,118,https://www.imdb.com/title/tt5078204/
The Fundamentals of Caring,7.3,2016,Craig Roberts;Paul Rudd;Selena Gomez;Alex Huff,97,https://www.imdb.com/title/tt2452386/
Theri,7.4,2016,Joseph Vijay;Samantha Akkineni;Amy Jackson;Baby Nainika,157,https://www.imdb.com/title/tt5440700/
The Accountant,7.3,2016,Ben Affleck;Anna Kendrick;J.K. Simmons;Jon Bernthal,128,https://www.imdb.com/title/tt2140479/
Finding Dory,7.3,2016,Angus MacLane;Ellen DeGeneres;Albert Brooks;Ed O'Neill;Kaitlin Olson,97,https://www.imdb.com/title/tt2277860/
Forushande,7.7,2016,Shahab Hosseini;Taraneh Alidoosti;Babak Karimi;Mina Sadati,124,https://www.imdb.com/title/tt5186714/
Madaari,7.6,2016,Irrfan Khan;Jimmy Sheirgill;Vishesh Bansal;Tushar Dalvi,133,https://www.imdb.com/title/tt5713232/
Sanam Teri Kasam,7.5,2016,Vinay Sapru;Harshvardhan Rane;Mawra Hocane;Vijay Raaz;Murli Sharma,154,https://www.imdb.com/title/tt5255710/
Me Before You,7.4,2016,Emilia Clarke;Sam Claflin;Janet McTeer;Charles Dance,106,https://www.imdb.com/title/tt2674426/
Busanhaeng,7.6,2016,Gong Yoo;Yu-mi Jung;Ma Dong-seok;Su-an Kim,118,https://www.imdb.com/title/tt5700672/
Trapped,7.6,2016,Rajkummar Rao;Geetanjali Thapa;Shiladitya Sen;Rahul Patel,105,https://www.imdb.com/title/tt6206564/
100 metros,7.5,2016,Dani Rovira;Karra Elejalde;Alexandra Jiménez;David Verdaguer,108,https://www.imdb.com/title/tt5089786/
Gokseong,7.5,2016,Jun Kunimura;Jung-min Hwang;Kwak Do-won;Woo-hee Chun,156,https://www.imdb.com/title/tt5215952/
Wolyn,7.6,2016,Michalina Labacz;Arkadiusz Jakubik;Wasyl Wasylik;Adrian Zaremba,150,https://www.imdb.com/title/tt6068960/
A Street Cat Named Bob,7.4,2016,Luke Treadaway;Bob the Cat;Ruta Gedmintas;Joanne Froggatt,103,https://www.imdb.com/title/tt3606888/
Kapoor & Sons,7.7,2016,Rishi Kapoor;Rajat Kapoor;Ratna Pathak Shah;Fawad Khan,132,https://www.imdb.com/title/tt4900716/
Frantz,7.5,2016,Pierre Niney;Paula Beer;Ernst Stötzner;Marie Gruber,113,https://www.imdb.com/title/tt5029608/
Sully,7.4,2016,Tom Hanks;Aaron Eckhart;Laura Linney;Valerie Mahaffey,96,https://www.imdb.com/title/tt3263904/
Saala Khadoos,7.6,2016,Madhavan;Nassar;Radha Ravi;Kaali Venkat,109,https://www.imdb.com/title/tt5310090/
Neerja,7.6,2016,Sonam Kapoor;Shabana Azmi;Yogendra Tikku;Abrar Zahoor,122,https://www.imdb.com/title/tt5286444/
Nannaku Prematho,7.6,2016,N.T. Rama Rao Jr.;Rakul Preet Singh;Jagapathi Babu;Rajendra Prasad,168,https://www.imdb.com/title/tt5098128/
Turnabout,7.3,2016,George Katt;Waylon Payne;Peter Greene;Sayra Player,90,https://www.imdb.com/title/tt1476425/
El ciudadano ilustre,7.5,2016,Mariano Cohn;Oscar Martínez;Dady Brieva;Andrea Frigerio;Nora Navas,118,https://www.imdb.com/title/tt4562518/
The Nice Guys,7.4,2016,Russell Crowe;Ryan Gosling;Angourie Rice;Matt Bomer,116,https://www.imdb.com/title/tt3799694/
The Edge of Seventeen,7.3,2016,Hailee Steinfeld;Haley Lu Richardson;Blake Jenner;Kyra Sedgwick,104,https://www.imdb.com/title/tt1878870/
Doua lozuri,7.7,2016,Dorian Boguta;Dragos Bucur;Alexandru Papadopol;Andi Vasluianu,86,https://www.imdb.com/title/tt5700224/
Mr. Church,7.7,2016,Eddie Murphy;Britt Robertson;Natascha McElhone;Xavier Samuel,104,https://www.imdb.com/title/tt4196848/
The Jungle Book,7.4,2016,Neel Sethi;Bill Murray;Ben Kingsley;Idris Elba,106,https://www.imdb.com/title/tt3040964/
Thor: Ragnarok,7.9,2017,Chris Hemsworth;Tom Hiddleston;Cate Blanchett;Mark Ruffalo,130,https://www.imdb.com/title/tt3501632/
The Big Sick,7.5,2017,Kumail Nanjiani;Zoe Kazan;Holly Hunter;Ray Romano,120,https://www.imdb.com/title/tt5462602/
The Florida Project,7.6,2017,Brooklynn Prince;Bria Vinaite;Willem Dafoe;Christopher Rivera,111,https://www.imdb.com/title/tt5649144/
Blade Runner 2049,8.0,2017,Harrison Ford;Ryan Gosling;Ana de Armas;Dave Bautista,164,https://www.imdb.com/title/tt1856101/
"I, Tonya",7.5,2017,Margot Robbie;Sebastian Stan;Allison Janney;Julianne Nicholson,119,https://www.imdb.com/title/tt5580036/
Der Hauptmann,7.4,2017,Max Hubacher;Alexander Fehling;Sebastian Rudolph;Max Thommes,118,https://www.imdb.com/title/tt6763252/
120 battements par minute,7.4,2017,Nahuel Pérez Biscayart;Arnaud Valois;Adèle Haenel;Antoine Reinartz,143,https://www.imdb.com/title/tt6135348/
Teströl és lélekröl,7.6,2017,Alexandra Borbély;Géza Morcsányi;Réka Tenki;Zoltán Schneider,116,https://www.imdb.com/title/tt5607714/
Lucky,7.4,2017,Harry Dean Stanton;David Lynch;Ron Livingston;Ed Begley Jr.,88,https://www.imdb.com/title/tt5859238/
Sin-gwa ham-kke: Jwi-wa beol,7.3,2017,Ha Jung-woo;Tae-Hyun Cha;Ju Ji-Hoon;Hyang-gi Kim,139,https://www.imdb.com/title/tt7160070/
Cheong-nyeon-gyeong-chal,7.3,2017,Seo Jun Park;Kang Ha-Neul;Ha-seon Park;Dong-il Sung,109,https://www.imdb.com/title/tt7056732/
The Greatest Showman,7.6,2017,Hugh Jackman;Michelle Williams;Zac Efron;Zendaya,105,https://www.imdb.com/title/tt1485796/
Take Off,8.2,2017,Parvathy Thiruvothu;Fahadh Faasil;Kunchacko Boban;Prakash Belawadi,139,https://www.imdb.com/title/tt6315524/
The Ghazi Attack,7.6,2017,Rana Daggubati;Kay Kay Menon;Atul Kulkarni;Om Puri,116,https://www.imdb.com/title/tt6299040/
Aritmiya,7.4,2017,Aleksandr Yatsenko;Irina Gorbacheva;Nikolay Shrayber;Maksim Lagashkin,116,https://www.imdb.com/title/tt6952604/
Au revoir là-haut,7.5,2017,Nahuel Pérez Biscayart;Albert Dupontel;Laurent Lafitte;Niels Arestrup,117,https://www.imdb.com/title/tt5258850/
Arjun Reddy,8.1,2017,Vijay Deverakonda;Shalini Pandey;Jia Sharma;Kanchana,182,https://www.imdb.com/title/tt7294534/
John Wick: Chapter 2,7.5,2017,Keanu Reeves;Riccardo Scamarcio;Ian McShane;Ruby Rose,122,https://www.imdb.com/title/tt4425200/
Shaadi Mein Zaroor Aana,7.6,2017,Rajkummar Rao;Kriti Kharbanda;K.K. Raina;Alka Amin,137,https://www.imdb.com/title/tt7469726/
"Three Billboards Outside Ebbing, Missouri",8.1,2017,Frances McDormand;Woody Harrelson;Sam Rockwell;Caleb Landry Jones,115,https://www.imdb.com/title/tt5027774/
Gi-eok-ui bam,7.5,2017,Kang Ha-Neul;Yeon Je Hyung;Mu-Yeol Kim;Na-ra Lee,108,https://www.imdb.com/title/tt7057496/
Gifted,7.6,2017,Chris Evans;Mckenna Grace;Lindsay Duncan;Octavia Spencer,101,https://www.imdb.com/title/tt4481414/
Wonder Woman,7.4,2017,Gal Gadot;Chris Pine;Robin Wright;Lucy Davis,141,https://www.imdb.com/title/tt0451279/
Chalard games goeng,7.6,2017,Chutimon Chuengcharoensukying;Eisaya Hosuwan;Teeradon Supapunpinyo;Chanon Santinatornkul,130,https://www.imdb.com/title/tt6788942/
Thondimuthalum Dhriksakshiyum,8.2,2017,Fahadh Faasil;Suraj Venjaramoodu;Nimisha Sajayan;Alencier Ley Lopez,135,https://www.imdb.com/title/tt5906392/
Taeksi woonjunsa,7.9,2017,Kang-ho Song;Thomas Kretschmann;Hae-Jin Yoo;Ryu Jun-Yeol,137,https://www.imdb.com/title/tt6878038/
Call Me by Your Name,7.9,2017,Armie Hammer;Timothée Chalamet;Michael Stuhlbarg;Amira Casar,132,https://www.imdb.com/title/tt5726616/
Un lugar en el Caribe,7.6,2017,José Zúñiga;Gabriela de la Garza;Lali Gonzalez;Rodrigo Guirao Díaz,114,https://www.imdb.com/title/tt4360094/
Guardians of the Galaxy Vol. 2,7.6,2017,Chris Pratt;Zoe Saldana;Dave Bautista;Vin Diesel,136,https://www.imdb.com/title/tt3896198/
Nelyubov,7.6,2017,Maryana Spivak;Aleksey Rozin;Matvey Novikov;Marina Vasileva,127,https://www.imdb.com/title/tt6304162/
Baby Driver,7.6,2017,Ansel Elgort;Jon Bernthal;Jon Hamm;Eiza González,113,https://www.imdb.com/title/tt3890160/
Only the Brave,7.6,2017,Josh Brolin;Miles Teller;Jeff Bridges;Jennifer Connelly,134,https://www.imdb.com/title/tt3829920/
Baahubali 2: The Conclusion,8.2,2017,Prabhas;Rana Daggubati;Anushka Shetty;Tamannaah Bhatia,167,https://www.imdb.com/title/tt4849438/
Hva vil folk si,7.4,2017,Maria Mozhdah;Adil Hussain;Ekavali Khanna;Rohit Saraf,106,https://www.imdb.com/title/tt7213936/
Logan,8.1,2017,Hugh Jackman;Patrick Stewart;Dafne Keen;Boyd Holbrook,137,https://www.imdb.com/title/tt3315342/
Hindi Medium,7.9,2017,Irrfan Khan;Saba Qamar;Dishita Sehgal;Deepak Dobriyal,132,https://www.imdb.com/title/tt5764096/
Gekijô-ban Sôdo Âto Onrain: Sword Art Online - Ôdinaru sukêru -,7.4,2017,Yoshitsugu Matsuoka;Haruka Tomatsu;Kanae Itô;Ayana Taketatsu,119,https://www.imdb.com/title/tt5544384/
Good Time,7.4,2017,Josh Safdie;Robert Pattinson;Benny Safdie;Jennifer Jason Leigh;Buddy Duress,102,https://www.imdb.com/title/tt4846232/
Ittefaq,7.3,2017,Sidharth Malhotra;Sonakshi Sinha;Akshaye Khanna;Mandira Bedi,105,https://www.imdb.com/title/tt6692354/
Loving Vincent,7.8,2017,Hugh Welchman;Douglas Booth;Jerome Flynn;Robert Gulaczyk;Helen McCrory,94,https://www.imdb.com/title/tt3262342/
Foxtrot,7.3,2017,Lior Ashkenazi;Sarah Adler;Yonaton Shiray;Shira Haas,113,https://www.imdb.com/title/tt6896536/
Ayla: The Daughter of War,8.4,2017,Halenur Uzunoglu;Çetin Tekindor;Ismail Hacioglu;Kyung-jin Lee;Kim Seol,125,https://www.imdb.com/title/tt6316138/
The Rider,7.5,2017,Brady Jandreau;Mooney;Tim Jandreau;Lilly Jandreau,104,https://www.imdb.com/title/tt6217608/
The Lego Batman Movie,7.3,2017,Will Arnett;Michael Cera;Rosario Dawson;Ralph Fiennes,104,https://www.imdb.com/title/tt4116284/
Molly's Game,7.4,2017,Jessica Chastain;Idris Elba;Kevin Costner;Michael Cera,140,https://www.imdb.com/title/tt4209788/
